icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
1031,12/20/2018,12/20/2018,2018,ICSA-18-354-01,Horner Automation Cscape,Horner Automation,Cscape,The following versions of Cscape - Control System Application programming software are affected: Cscape Version 9.80.75.3 SP3 and prior.,CVE-2018-19005,6.6,Medium,CWE-20,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1030,12/20/2018,12/20/2018,2018,ICSA-18-354-02,Schneider Electric EcoStruxure,Schneider Electric,EcoStruxure,The following versions of EcoStruxure - IoT-enabled architecture and platform are affected: EcoStruxure Power Monitoring Expert (PME) Version 8.2 (all editions) | EcoStruxure Energy Expert 1.3 (formerly Power Manager) | EcoStruxure Power SCADA Operation (PSO) 8.2 Advanced Reports and Dashboards Module | EcoStruxure Power Monitoring Expert (PME) Version 9.0 | EcoStruxure Energy Expert Version 2.0 andEcoStruxure Power SCADA Operation (PSO) 9.0 Advanced Reports and Dashboards Module.,CVE-2018-7797,7.4,High,CWE-601,Commercial Facilities; Energy; Food and Agriculture; Government Facilities; Transportation Systems; Water and Wastewater,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1029,11/27/2018,11/27/2018,2018,ICSA-18-331-02,Rockwell Automation FactoryTalk Services Platform,Rockwell Automation,FactoryTalk Services Platform,The following versions of FactoryTalk Services Platform - services-oriented architecture platform are affected: FactoryTalk Services Platform | v2.90 and earlier.,CVE-2018-18981,7.5,High,CWE-122,Food and Agriculture; Transportation Systems; Water and Wastewater,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1028,12/18/2018,12/18/2018,2018,ICSA-18-352-01,ABB GATE-E2,ABB,GATE-E2,The following versions of the Gateway Ethernet devices used in Pluto Safety PLC systems are affected: GATE-E1 (EOL 2013) andGATE-E2 (EOL OCT 2018).,"CVE-2018-18995, CVE-2018-18997",9.8,Critical,"CWE-79, CWE-306",Critical Manufacturing,Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1027,12/18/2018,12/18/2018,2018,ICSA-18-352-02,Advantech WebAccess/SCADA,Advantech,WebAccess/SCADA,The following versions of WebAccess/SCADA - SCADA software platform are affected: WebAccess/SCADA Version 8.,CVE-2018-18999,7.3,High,CWE-20,Critical Manufacturing; Energy; Water and Wastewater,"Taiwan, United States, Asia, East Asia, Europe",Taiwan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1026,12/18/2018,12/18/2018,2018,ICSA-18-352-03,3S-Smart Software Solutions GmbH CODESYS Control V3 Products,3S-Smart Software Solutions GmbH,CODESYS Control V3 Products,3S-Smart Software Solutions GmbH reports the vulnerability affects all variants of CODESYS Control V3 products containing the CmpSecureChannel or CmpUserMgr components prior to Version 3.5.14.0 of the following products - regardless of the CPU type or operating system: Control for BeagleBone | CODESYS Control for BeagleBone | CODESYS Control for emPC-A/iMX6 | CODESYS Control for IOT2000 | CODESYS Control for Linux | CODESYS Control for PFC100 | CODESYS Control for PFC200 | CODESYS Control for Raspberry Pi | CODESYS Control RTE V3 | CODESYS Control RTE V3 (for Beckhoff CX) | CODESYS Control Win V3 (also part of the CODESYS setup) | CODESYS V3 Simulation Runtime (part of the CODESYS Development System) | CODESYS Control V3 Runtime System Toolkit and CODESYS HMI V3.,CVE-2018-10612,9.8,Critical,CWE-284,Critical Manufacturing; Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1025,12/18/2018,12/18/2018,2018,ICSA-18-352-04,3S-Smart Software Solutions GmbH CODESYS V3 Products,3S-Smart Software Solutions GmbH,CODESYS V3 Products,3S-Smart Software Solutions GmbH reports these vulnerabilities affect the following CODESYS V3 products: CODESYS Control for BeagleBone | CODESYS Control for emPC-A/iMX6 | CODESYS Control for IOT2000 | CODESYS Control for Linux | CODESYS Control for PFC100 | CODESYS Control for PFC200 | CODESYS Control for Raspberry Pi | CODESYS Control RTE V3 | CODESYS Control RTE V3 (for Beckhoff CX) | CODESYS Control Win V3 (also part of the CODESYS Development System setup) | CODESYS Control V3 Runtime System Toolkit | CODESYS V3 Embedded Target Visu Toolkit | CODESYS V3 Remote Target Visu Toolkit | CODESYS V3 Safety SIL2 | CODESYS Gateway V3 | CODESYS HMI V3 | CODESYS OPC Server V3 | CODESYS PLC Handler SDK | CODESYS V3 Development System andCODESYS V3 Simulation Runtime (part of the CODESYS Development System).,"CVE-2018-20025, CVE-2018-20026",9.4,Critical,"CWE-923, CWE-330",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1024,12/18/2018,9/25/2020,2018,ICSA-18-352-05,Siemens TIM 1531 IRC Modules,Siemens,TIM 1531 IRC Modules,The following versions of TIM 1531 IRC - communication module for SIMATIC S7-1500 | S7-400 and S7-300 with SINAUT ST7 are affected: TIM 1531 IRC all versions prior to 2.0.,CVE-2018-13816,10,Critical,CWE-306,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1023,12/18/2018,12/18/2018,2018,ICSA-18-352-06,ABB CMS-770,ABB,CMS-770,The following versions of CMS-770 from ABB and Busch-Jaeger brands are affected: CMS-770: Software Versions 1.7.1 and prior.,CVE-2018-17928,8.8,High,CWE-287,Multiple Critical Sectors,Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1022,12/18/2018,12/18/2018,2018,ICSA-18-352-07,ABB M2M ETHERNET,ABB,M2M ETHERNET,The following versions of M2M ETHERNET - network analyzer are affected: M2M ETHERNET: FW Versions 2.22 and prior | ETH-FW Versions 1.01 and prior.,CVE-2018-17926,6.3,Medium,CWE-287,Multiple Critical Sectors,Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1021,12/13/2018,5/13/2020,2018,ICSMA-18-347-01,"Medtronic 9790, 2090 CareLink, and 29901 Encore Programmers",Medtronic,"9790, 2090 CareLink, and 29901 Encore Programmers",The following versions of Medtronic CareLink and Encore Programmers | devices used by trained personnel at hospitals and clinics to program and manage Medtronic cardiac devices are affected: CareLink 9790 Programmer | all versions | CareLink 2090 Programmer | all versions and 29901 Encore Programmer | all versions.,CVE-2018-18984,4.6,Medium,CWE-311,Healthcare and Public Health,Worldwide,Ireland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1020,12/13/2018,12/13/2018,2018,ICSA-18-347-01,Schneider Electric GUIcon Eurotherm,Schneider Electric,GUIcon Eurotherm,The following product is affected: Eurotherm by Schneider Electric GUIcon Version 2.0 (Gold Build 683.0).,"CVE-2018-7813, CVE-2018-7815, CVE-2018-7814",7.8,High,"CWE-843, CWE-121",Critical Manufacturing,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1019,12/13/2018,2/12/2019,2018,ICSA-18-347-02,Siemens EN100 Ethernet Communication Module and SIPROTEC 5 Relays (Update A),Siemens,EN100 Ethernet Communication Module and SIPROTEC 5 Relays,Siemens reports the vulnerabilities affect the following versions of the EN100 Ethernet Communication Module and SIPROTEC 5 relays: Firmware variant IEC 61850 for EN100 Ethernet module: All versions prior to v4.33 | Firmware variant PROFINET IO for EN100 Ethernet module: All versions | Firmware variant Modbus TCP for EN100 Ethernet module: All versions | Firmware variant DNP3 TCP for EN100 Ethernet module: All versions | Firmware variant IEC104 for EN100 Ethernet module: All versions prior to v1.22 | Firmware variant IEC104 for EN100 Ethernet module: All versions | SIPROTEC 5 relays with CPU variants CP300 and CP100 and the respective Ethernet communication modules: All versions prior to v7.80 | SIPROTEC 5 relays with CPU variants CP200 and the respective Ethernet communication modules: All versions prior to v7.58 | Some products are only affected by one of the two vulnerabilities. Please see Siemens advisory SSA-635129 for additional details.,"CVE-2018-11451, CVE-2018-11452",7.5,High,CWE-20,Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1018,12/13/2018,12/13/2018,2018,ICSA-18-347-03,Geutebruck GmbH E2 Series IP Cameras,Geutebruck,GmbH E2 Series IP Cameras,Geutebruck reports the vulnerability affect the following IP cameras: E2 series cameras running firmware versions prior to 1.12.0.25.,CVE-2018-19007,7.2,High,CWE-78,Commercial Facilities; Energy; Financial Services; Healthcare and Public Health,"Australia, Germany, United States, Europe",Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1017,12/13/2018,12/13/2018,2018,ICSA-18-347-04,"GE Mark VIe, EX2100e, EX2100e_Reg, and LS2100e",GE,"Mark VIe, EX2100e, EX2100e_Reg, and LS2100e",The following versions of the Mark Vie - distributed control system and associated products are affected: Mark VIe Versions 03.03.28C to 05.02.04C | EX2100e All versions prior to v04.09.00C | EX2100e_Reg All versions prior to v04.09.00C and LS2100e All versions prior to v04.09.00C.,CVE-2018-19003,7.4,High,CWE-22,Energy,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1016,12/11/2018,12/11/2018,2018,ICSA-18-345-01,Siemens SINAMICS PERFECT HARMONY GH180,Siemens,SINAMICS PERFECT HARMONY GH180,Siemens has analyzed the vulnerability and has determined this vulnerability applies to the following HMIs: SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR32 with option A30 (HMIs 12 inch or larger) SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR42 with option A30 (HMIs 12 inch or larger) SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR52 with option A30 (HMIs 12 inch or larger | SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR325 (High Availability) SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR32 with option A30 (HMIs 12 inch or larger) where the HMI is operating under Microsoft Windows XP SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR42 with option A30 (HMIs 12 inch or larger) where the HMI is operating under Microsoft Windows XP SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR52 with option A30 (HMIs 12 inch or larger) where the HMI is operating under Microsoft Windows XP SINAMICS PERFECT HARMONY GH180 Drives: Serial numbers beginning MLFB 6SR325 (High Availability) where the HMI is operating under Microsoft Windows.,CVE-2018-6690,7.1,High,CWE-284,Chemical; Energy; Food and Agriculture; Healthcare and Public Health; Transportation Systems; Water and Wastewater,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1015,12/11/2018,3/12/2019,2018,ICSA-18-345-02,Siemens SINUMERIK Controllers (Update A),Siemens,SINUMERIK Controllers,Siemens reports the vulnerabilities affect the following versions of the SINUMERIK CNC controllers: SINUMERIK 808D v4.7 all versions prior to v4.91 | SINUMERIK 808D v4.8 all versions prior to v4.91 | SINUMERIK 828D v4.7 all versions prior to v4.7 SP6 HF1 | SINUMERIK 840D sl v4.7 all versions prior to v4.7 SP6 HF5 and SINUMERIK 840D sl v4.8 all versions prior to v4.8 SP3 | Some products are not affected by all of the vulnerabilities. Please see Siemens advisory SSA-170881 for additional details.,"CVE-2018-11457, CVE-2018-11458, CVE-2018-11459, CVE-2018-11460, CVE-2018-11461, CVE-2018-11462, CVE-2018-11463, CVE-2018-11464, CVE-2018-11465, CVE-2018-11466",10,Critical,"CWE-122, CWE-190, CWE-264, CWE-693, CWE-121, CWE-248",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1014,12/6/2018,12/6/2018,2018,ICSMA-18-340-01,Philips HealthSuite Health Android App,Philips,HealthSuite Health Android App,Philips reports the vulnerability affects all versions of the Philips HealthSuite Health Android App.,CVE-2018-19001,3.5,Low,CWE-326,Healthcare and Public Health,"Germany, United Kingdom, Netherlands, United States",Netherlands,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1013,12/6/2018,12/6/2018,2018,ICSA-18-340-01,GE Proficy GDS,GE,Proficy GDS,The following versions of GE Cimplicity ship with the affected GDS service: Cimplicity 9.0 R2 | Cimplicity 9.5 andCimplicity 10.0.,CVE-2018-15362,8.2,High,CWE-611,Chemical; Critical Manufacturing; Dams; Energy; Food and Agriculture; Government Facilities; Transportation Systems; Water and Wastewater,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1012,11/6/2018,11/6/2018,2018,ICSA-18-310-02,Rockwell Automation MicroLogix 1400 Controllers and 1756 ControlLogix Communications Modules,Rockwell Automation,MicroLogix 1400 Controllers and 1756 ControlLogix Communications Modules,Rockwell Automation reports the vulnerability affects the following PLC products: MicroLogix 1400 Controllers Series A | all versions Series B | v21.003 and earlier Series C | v21.003 and earlier1756 ControlLogix EtherNet/IP Communications Modules1756-ENBT | all versions1756-EWEB Series A | all versions Series B | all versions1756-EN2F Series A | all versions Series B | all versions Series C | v10.10 and earlier1756-EN2T Series A | all versions Series B | all versions Series C | all versions Series D | v10.10 and earlier1756-EN2TRSeries A | all versions Series B | all versions Series C | v10.10 and earlier1756-EN3TR Series A | all versions Series B | v10.10 and earlier.,CVE-2018-17924,8.6,High,CWE-306,Critical Manufacturing; Food and Agriculture; Transportation Systems; Water and Wastewater,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1011,12/4/2018,12/4/2018,2018,ICSA-18-338-01,Omron CX-One,Omron,CX-One,CX-One Versions 4.42 and prior - including the following applications: CX-Programmer Versions 9.66 and prior andCX-Server Versions 5.0.23 and prior.,CVE-2018-18993,6.6,Medium,"CWE-121, CWE-416",Critical Manufacturing,Worldwide,Japan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1010,12/4/2018,12/4/2018,2018,ICSA-18-338-02,SpiderControl SCADA WebServer,SpiderControl,SCADA WebServer,The following versions of SCADA WebServer - software management platform are affected: SCADA WebServer: versions prior to 2.03.0001.,CVE-2018-18991,6.1,Medium,CWE-79,Critical Manufacturing,"Switzerland, Europe",Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1009,11/29/2018,11/29/2018,2018,ICSA-18-333-01,INVT Electric VT-Designer,INVT Electric,VT-Designer,ZDI reports the following versions of VT-Designer are affected: VT-Designer 2.1.7.31. Other versions could also be affected.,"CVE-2018-18987, CVE-2018-18983",6.3,Medium,"CWE-502, CWE-122",Commercial Facilities; Critical Manufacturing; Energy; Information Technology; Transportation Systems,Worldwide,China,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1008,11/27/2018,11/27/2018,2018,ICSA-18-331-01,AVEVA Vijeo Citect and Citect SCADA,AVEVA,Vijeo Citect and Citect SCADA,AVEVA reports that a vulnerability in Schneider Electric Software Update utility versions prior to v2.2.0 affects the following AVEVA products: Vijeo Citect v7.40 |Vijeo Citect 2015 | Citect SCADA v7.40 | Citect SCADA 2015 andCitect SCADA 2016.,CVE-2018-7799,7.8,High,CWE-427,Commercial Facilities; Critical Manufacturing; Energy,Worldwide,United Kingdom,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1007,11/20/2018,11/20/2018,2018,ICSA-18-324-01,Teledyne DALSA Sherlock,Teledyne DALSA,Sherlock,The following versions of Sherlock - machine vision software interface are affected: Sherlock Version 7.2.7.4 and prior.,CVE-2018-17930,7.3,High,CWE-121,Critical Manufacturing,Worldwide,Canada,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1006,11/20/2018,11/20/2018,2018,ICSA-18-324-02,Schneider Electric Modicon M221,Schneider Electric,Modicon M221,Schneider Electric reports that the vulnerability affects the following Modicon products: Modicon M221 | all versions.,CVE-2018-7798,8.2,High,CWE-345,Commercial Facilities,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1005,11/13/2018,11/13/2018,2018,ICSA-18-317-01,"Siemens IEC 61850 System Configurator, DIGSI 5, DIGSI 4, SICAM PAS/PQS, SICAM PQ Analyzer, and SICAM SCC",Siemens,"IEC 61850 System Configurator, DIGSI 5, DIGSI 4, SICAM PAS/PQS, SICAM PQ Analyzer, and SICAM SCC",The following versions of Siemens products are affected: IEC 61850 system configurator all versions prior to v5.80 | DIGSI 5 (affected as IEC 61850 system configurator is incorporated) all versions prior to v7.80 | DIGSI 4 all versions prior to v4.93 | SICAM PAS/PQS all versions prior to v8.11 | SICAM PQ Analyzer all versions prior to v3.11 and SICAM SCC all versions prior to v9.02 HF3.,CVE-2018-4858,4.2,Medium,CWE-284,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1004,11/13/2018,8/11/2022,2018,ICSA-18-317-02,Siemens S7-400 CPUs (Update A),Siemens,S7-400 CPUs,"Siemens reports that the vulnerabilities affect the following SIMATIC S7-400 products: S7-400 v6 (including F) and below all versions, S7-400 PN/DP v7 (including F) all versions, S7-400H v4.5 and below all versions, --------- Begin Update A Part 1 of 3 -------- S7-400H v6, all versions prior to v6.0.9 --------- End Update A Part 1 of 3 ---------- S7-410 all versions prior to v8.2.1.",CVE-2018-16556,8.2,High,CWE-20,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Healthcare and Public Health; Transportation Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1003,11/13/2018,11/13/2018,2018,ICSA-18-317-03,Siemens SIMATIC Panels and SIMATIC WinCC (TIA Portal),Siemens,SIMATIC Panels and SIMATIC WinCC (TIA Portal),"Siemens reports the vulnerability affects the following versions of SIMATIC Panel software and SIMATIC WinCC (TIA Portal): SIMATIC HMI Comfort Panels 4"" - 22"": All versions prior to v14 | SIMATIC HMI Comfort Outdoor Panels 7"" and 15"": All versions prior to v14 | SIMATIC HMI KTP Mobile Panels KTP400F | KTP700 | KTP700F | KTP900 und KTP900F: All versions prior to v14 | SIMATIC WinCC Runtime Advanced: All versions prior to v14 | SIMATIC WinCC Runtime Professional: All versions prior to v14 | SIMATIC WinCC (TIA Portal): All versions prior to v14 andSIMATIC HMI Classic Devices (TP/MP/OP/MP Mobile Panel): All versions.",CVE-2018-13814,4.3,Medium,CWE-94,Chemical; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1002,11/13/2018,11/13/2018,2018,ICSA-18-317-04,Siemens SCALANCE S,Siemens,SCALANCE S,Siemens reports the following SCALANCE S products are affected: SCALANCE S602: All versions prior to v4.0.1.1 | SCALANCE S612: All versions prior to v4.0.1.1 | SCALANCE S623: All versions prior to v4.0.1.1 andSCALANCE S627-2M: All versions prior to v4.0.1.1.,CVE-2018-16555,4.7,Medium,CWE-79,Chemical; Communications; Critical Manufacturing; Dams; Defense Industrial Base; Energy; Food and Agriculture; Government Facilities; Transportation Systems; Water and Wastewater,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1001,11/13/2018,3/12/2019,2018,ICSA-18-317-05,Siemens SIMATIC S7 (Update A),Siemens,SIMATIC S7,Siemens reports the following SIMATIC S7 products are affected: SIMATIC S7-1200: All versions prior to v4.3 and SIMATIC S7-1500: All versions prior to 2.6.,CVE-2018-13815,5.3,Medium,CWE-400,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
1000,11/13/2018,11/13/2018,2018,ICSA-18-317-06,Siemens SIMATIC STEP 7 (TIA Portal),Siemens,SIMATIC STEP 7 (TIA Portal),Siemens reports the following SIMATIC STEP 7 product is affected: SIMATIC STEP 7 (TIA Portal): All versions prior to 15.1.,CVE-2018-13811,4,Medium,CWE-256,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
999,11/13/2018,11/13/2018,2018,ICSA-18-317-07,Siemens SIMATIC IT Production Suite,Siemens,SIMATIC IT Production Suite,Siemens reports this vulnerability affects the following products: SIMATIC IT LMS all versions | SIMATIC IT Production Suite: Versions 7.1 prior to Version 7.1 Upd3 and SIMATIC IT UA Discrete Manufacturing versions prior to Version 2.4.,CVE-2018-13804,7.7,High,CWE-287,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
998,11/13/2018,11/13/2018,2018,ICSA-18-317-08,Siemens SIMATIC Panels,Siemens,SIMATIC Panels,"Siemens reports the following SIMATIC products affected: SIMATIC HMI Comfort Panels 4""-22"" all versions prior to v15 Update 4 | SIMATIC HMI Comfort Outdoor Panels 7"" & 15"" all versions prior to v15 Update 4 | SIMATIC HMI KTP Mobile Panels all versions prior to v15 Update 4 KTP400F | KTP700 | KTP700F | KTP900 and KTP900F | SIMATIC WinCC Runtime Advanced all versions prior to v15 Update 4 | SIMATIC WinCC Runtime Professional all versions prior to v15 Update 4 | SIMATIC WinCC (TIA Portal) all versions prior to v15 Update 4 and SIMATIC HMI Classic Devices (TP/MP/OP/MP Mobile Panel) all versions.","CVE-2018-13812, CVE-2018-13813",7.5,High,"CWE-22, CWE-601",Chemical; Critical Manufacturing; Energy; Food and Agriculture; Healthcare and Public Health; Transportation Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
