icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
4624,2/24/2026,2/24/2026,2026,ICSA-26-055-01,InSAT MasterSCADA BUK-TS,InSAT,InSAT MasterSCADA BUK-TS,InSAT MasterSCADA BUK-TS: vers:all/*,"CVE-2026-21410, CVE-2026-22553",9.8,Critical,"CWE-78, CWE-89",Critical Manufacturing; Energy; Water and Wastewater System,Worldwide,Russia,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
4623,2/24/2026,2/24/2026,2026,ICSA-26-055-02,Schneider Electric EcoStruxure Building Operation Workstation,Schneider Electric,Schneider Electric EcoStruxure Building Operation Workstation,"EcoStruxure Building Operation Workstation All 7.0.x versions prior to 7.0.3.2000 (CP1), EcoStruxure Building Operation Workstation All 6.x versions prior to 6.0.4.14001 (CP10), EcoStruxure Building Operation WebStation All 7.0.x versions prior to 7.0.3.2000 (CP1), EcoStruxure Building Operation WebStation All 6.x versions prior to 6.0.4.14001 (CP10)","CVE-2026-1227, CVE-2026-1226",7.3,High,"CWE-611, CWE-94",Commercial Facilities; Energy; Government Facilities; Healthcare and Public Health; Information Technology; Transportation Systems; Financial Services; Defense Industrial Base; Critical Manufacturing,Worldwide,France,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
4622,2/24/2026,4/2/2026,2026,ICSA-26-055-03,Gardyn Home Kit (Update A),Gardyn,Gardyn Home Kit,"Gardyn Gardyn Home Firmware: <master.619, Gardyn Gardyn Studio Firmware: <master.619","CVE-2025-29628, CVE-2025-29629, CVE-2025-29631, CVE-2025-1242, CVE-2025-10681, CVE-2026-28766, CVE-2026-25197, CVE-2026-32646, CVE-2026-28767, CVE-2026-32662",9.3,Critical,"CWE-1392, CWE-306, CWE-319, CWE-489, CWE-639, CWE-78, CWE-798",Food and Agriculture,United States,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4621,2/19/2026,2/19/2026,2026,ICSA-26-050-01,EnOcean SmartServer IoT,EnOcean Edge Inc,EnOcean SmartServer IoT,EnOcean Edge Inc SmartServer IoT: <=4.60.009,"CVE-2026-20761, CVE-2026-22885",8.1,High,"CWE-125, CWE-77",Information Technology,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4620,2/19/2026,2/19/2026,2026,ICSA-26-050-02,Valmet DNA Engineering Web Tools,Valmet,Valmet DNA Engineering Web Tools,Valmet Valmet DNA Engineering Web Tools: <=C2022,CVE-2025-15577,8.6,High,CWE-22,Critical Manufacturing; Energy,Worldwide,Finland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4619,2/19/2026,2/19/2026,2026,ICSA-26-050-03,Jinan USR IOT Technology Limited (PUSR) USR-W610,Jinan USR IOT Technology Limited (PUSR),Jinan USR IOT Technology Limited (PUSR) USR-W610,Jinan USR IOT Technology Limited (PUSR) USR-W610: <=3.1.1.0,"CVE-2026-25715, CVE-2026-24455, CVE-2026-26049, CVE-2026-26048",9.8,Critical,"CWE-306, CWE-319, CWE-521, CWE-522",Critical Manufacturing,Worldwide,China,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4618,2/19/2026,2/19/2026,2026,ICSA-26-050-04,Welker OdorEyes EcoSystem Pulse Bypass System with XL4 Controller,Welker,Welker OdorEyes EcoSystem Pulse Bypass System with XL4 Controller,Welker OdorEyes EcoSystem Pulse Bypass System with XL4 Controller: vers:all/*,CVE-2026-24790,8.2,High,CWE-306,Chemical; Critical Manufacturing; Energy; Food and Agriculture,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4617,2/17/2026,2/17/2026,2026,ICSA-26-048-01,Siemens Simcenter Femap and Nastran,Siemens,Siemens Simcenter Femap and Nastran,"Simcenter Femap, Simcenter Nastran","CVE-2026-23715, CVE-2026-23716, CVE-2026-23717, CVE-2026-23718, CVE-2026-23719, CVE-2026-23720",7.8,High,"CWE-122, CWE-125, CWE-787",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4616,2/17/2026,2/17/2026,2026,ICSA-26-048-02,Delta Electronics ASDA-Soft,Delta Electronics,Delta Electronics ASDA-Soft,Delta Electronics ASDA-Soft: <=7.2.0.0,CVE-2026-1361,7.8,High,CWE-121,Critical Manufacturing,Worldwide,Taiwan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4615,2/17/2026,2/17/2026,2026,ICSA-26-048-03,GE Vernova Enervista UR Setup,GE Vernova,GE Vernova Enervista UR Setup,GE Vernova Enervista UR Setup: <8.70,"CVE-2026-1762, CVE-2026-1763",7.8,High,"CWE-35, CWE-427",Critical Manufacturing; Energy; Water and Wastewater Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4614,2/17/2026,3/12/2026,2026,ICSA-26-048-04,Honeywell HIB2PI CCTV Camera (Update B),Honeywell,Honeywell HIB2PI and HDZ Series CCTV Cameras,Honeywell I-HIB2PI-UL: vers:all/*,CVE-2026-1670,9.8,Critical,CWE-306,Commercial Facilities,India,India,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4613,2/12/2026,2/12/2026,2026,ICSA-26-043-01,Siemens SINEC NMS,Siemens,Siemens SINEC NMS,SINEC NMS,"CVE-2026-25655, CVE-2026-25656",7.8,High,CWE-427,Information Technology; Energy; Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4612,2/12/2026,2/12/2026,2026,ICSA-26-043-02,Siemens Polarion,Siemens,Siemens Polarion,"Polarion V2404, Polarion V2410",CVE-2025-40587,7.6,High,CWE-79,Energy; Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4611,2/12/2026,2/12/2026,2026,ICSA-26-043-03,Siemens COMOS,Siemens,Siemens COMOS,"COMOS V10.4.5, COMOS V10.6","CVE-2024-11053, CVE-2024-47875, CVE-2025-2783, CVE-2025-10148, CVE-2025-40800, CVE-2025-40801",10,Critical,"CWE-20, CWE-200, CWE-295, CWE-340, CWE-79",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4610,2/12/2026,2/12/2026,2026,ICSA-26-043-04,Siemens Desigo CC Product Family and SENTRON Powermanager,Siemens,Siemens Desigo CC Product Family and SENTRON Powermanager,"Desigo CC family V6, Desigo CC family V7, Desigo CC family V8, SENTRON Powermanager V6, SENTRON Powermanager V7, SENTRON Powermanager V8",CVE-2023-38545,8.8,High,CWE-122,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4609,2/12/2026,2/12/2026,2026,ICSA-26-043-05,Siemens Solid Edge,Siemens,Siemens Solid Edge,Solid Edge,CVE-2025-40936,7.8,High,CWE-125,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4608,2/12/2026,2/12/2026,2026,ICSA-26-043-06,Siemens SINEC OS,Siemens,Siemens SINEC OS,"RUGGEDCOM RST2428P (6GK6242-6PA00), SCALANCE XCH328 (6GK5328-4TS01-2EC2), SCALANCE XCM324 (6GK5324-8TS01-2AC2), SCALANCE XCM328 (6GK5328-4TS01-2AC2), SCALANCE XCM332 (6GK5332-0GA01-2AC2), SCALANCE XRH334 (24 V DC, 8xFO, CC) (6GK5334-2TS01-2ER3), SCALANCE XRM334 (230 V AC, 12xFO) (6GK5334-3TS01-3AR3), SCALANCE XRM334 (230 V AC, 8xFO) (6GK5334-2TS01-3AR3), SCALANCE XRM334 (230V AC, 2x10G, 24xSFP, 8xSFP+) (6GK5334-5TS01-3AR3), SCALANCE XRM334 (24 V DC, 12xFO) (6GK5334-3TS01-2AR3), SCALANCE XRM334 (24 V DC, 8xFO) (6GK5334-2TS01-2AR3), SCALANCE XRM334 (24V DC, 2x10G, 24xSFP, 8xSFP+) (6GK5334-5TS01-2AR3), SCALANCE XRM334 (2x230 V AC, 12xFO) (6GK5334-3TS01-4AR3), SCALANCE XRM334 (2x230 V AC, 8xFO) (6GK5334-2TS01-4AR3), SCALANCE XRM334 (2x230V AC, 2x10G, 24xSFP, 8xSFP+) (6GK5334-5TS01-4AR3)","CVE-2022-48174, CVE-2023-7256, CVE-2023-39810, CVE-2023-42363, CVE-2023-42364, CVE-2023-42365, CVE-2023-42366, CVE-2024-6197, CVE-2024-6874, CVE-2024-7264, CVE-2024-8006, CVE-2024-8096, CVE-2024-9681, CVE-2024-11053, CVE-2024-12718, CVE-2024-41996, CVE-2024-47619, CVE-2024-52533, CVE-2025-0167, CVE-2025-0665, CVE-2025-0725, CVE-2025-1390, CVE-2025-3360, CVE-2025-4138, CVE-2025-4330, CVE-2025-4373, CVE-2025-4435, CVE-2025-4516, CVE-2025-4517, CVE-2025-6141, CVE-2025-9086, CVE-2025-9230, CVE-2025-9231, CVE-2025-9232, CVE-2025-10148, CVE-2025-27587, CVE-2025-32433, CVE-2025-38084, CVE-2025-38085, CVE-2025-38086, CVE-2025-38345, CVE-2025-38350, CVE-2025-38498, CVE-2025-39839, CVE-2025-39841, CVE-2025-39846, CVE-2025-39853, CVE-2025-39860, CVE-2025-39864, CVE-2025-39865, CVE-2025-59375",10,Critical,"CWE-119, CWE-121, CWE-124, CWE-125, CWE-126, CWE-1341, CWE-190, CWE-20, CWE-200, CWE-22, CWE-284, CWE-295, CWE-306, CWE-340, CWE-385, CWE-415, CWE-416, CWE-476, CWE-590, CWE-680, CWE-682, CWE-697, CWE-770, CWE-787",Energy; Critical Manufacturing; Transportation Systems; Water and Wastewater Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4607,2/12/2026,2/12/2026,2026,ICSA-26-043-07,Siemens Siveillance Video Management Servers,Siemens,Siemens Siveillance Video Management Servers,"Siveillance Video V2023 R1, Siveillance Video V2023 R2, Siveillance Video V2023 R3, Siveillance Video V2024 R1, Siveillance Video V2025",CVE-2025-0836,6.3,Medium,CWE-862,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4606,2/12/2026,2/12/2026,2026,ICSA-26-043-08,Siemens NX,Siemens,Siemens NX,NX,"CVE-2026-22923, CVE-2026-22924, CVE-2026-22925",7.8,High,"CWE-121, CWE-125",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4605,2/12/2026,2/12/2026,2026,ICSA-26-043-09,Hitachi Energy SuprOS,Hitachi Energy,Hitachi Energy SuprOS,"SuprOS 9.2.1 and below, SuprOS 9.2.2.0",CVE-2025-7740,8.8,High,CWE-1392,Energy; Transportation Systems; Government Facilities,Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4604,2/12/2026,2/12/2026,2026,ICSA-26-043-10,Airleader Master,Airleader GmbH,Airleader Master,Airleader GmbH Airleader Master: <=6.381,CVE-2026-1358,9.8,Critical,CWE-434,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Healthcare and Public Health; Transportation Systems; Water and Wastewater Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4603,2/10/2026,2/10/2026,2026,ICSA-26-041-01,Yokogawa FAST/TOOLS,Yokogawa,Yokogawa FAST/TOOLS,Yokogawa FAST/TOOLS: >=R9.01|<=R10.04,"CVE-2025-66594, CVE-2025-66595, CVE-2025-66597, CVE-2025-66598, CVE-2025-66599, CVE-2025-66600, CVE-2025-66601, CVE-2025-66602, CVE-2025-66603, CVE-2025-66604, CVE-2025-66605, CVE-2025-66606, CVE-2025-66607, CVE-2025-66608",8.2,High,"CWE-209, CWE-29, CWE-291, CWE-319, CWE-327, CWE-352, CWE-358, CWE-359, CWE-497, CWE-86",Critical Manufacturing; Energy; Food and Agriculture,Worldwide,Japan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4602,2/10/2026,2/10/2026,2026,ICSA-26-041-02,ZLAN Information Technology Co. ZLAN5143D,ZLAN Information Technology Co.,ZLAN Information Technology Co. ZLAN5143D,ZLAN Information Technology Co. ZLAN5143D: v1.600,"CVE-2026-25084, CVE-2026-24789",9.8,Critical,CWE-306,Critical Manufacturing,Worldwide,China,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4601,2/10/2026,2/10/2026,2026,ICSA-26-041-03,AVEVA PI Data Archive,AVEVA,AVEVA PI Data Archive,"AVEVA PI Data Archive PI Server: <=2018_SP3_Patch_7, AVEVA PI Data Archive PI Server: 2023, AVEVA PI Data Archive PI Server: 2023_Patch_1, AVEVA PI Data Archive PI Server: 2024",CVE-2026-1507,7.5,High,CWE-248,Critical Manufacturing,Worldwide,United Kingdom,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4600,2/10/2026,2/10/2026,2026,ICSA-26-041-04,AVEVA PI to CONNECT Agent,AVEVA,AVEVA PI to CONNECT Agent,AVEVA PI to CONNECT Agent: <=v2.4.2520,CVE-2026-1495,6.5,Medium,CWE-532,Critical Manufacturing,Worldwide,United Kingdom,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4599,2/10/2026,2/10/2026,2026,ICSMA-26-041-01,ZOLL ePCR IOS Mobile Application,ZOLL,ZOLL ePCR IOS Mobile Application,ZOLL ePCR IOS Mobile Application: 2.6.7,CVE-2025-12699,5.5,Medium,CWE-538,Healthcare and Public Health,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4598,2/5/2026,2/5/2026,2026,ICSA-26-036-01,TP-Link Systems Inc. VIGI C330I IP Camera,TP-Link Systems Inc.,TP-Link Systems Inc. VIGI Series IP Camera,"TP-Link Systems Inc. VIGI Cx45 Series Models C345, C445: <=3.1.0_Build_250820_Rel.57668n, TP-Link Systems Inc. VIGI Cx55 Series Models C355, C455: <=3.1.0_Build_250820_Rel.58873n, TP-Link Systems Inc. VIGI Cx85 Series Models C385, C485: <=3.0.2_Build_250630_Rel.71279n, TP-Link Systems Inc. VIGI C340S Series: <=3.1.0_Build_250625_Rel.65381n, TP-Link Systems Inc. VIGI C540S Series Models C540S, EasyCam C540S: <=3.1.0_Build_250625_Rel.66601n, TP-Link Systems Inc. VIGI C540V Series: <=2.1.0_Build_250702_Rel.54300n, TP-Link Systems Inc. VIGI C250 Series: <=2.1.0_Build_250702_Rel.54301n, TP-Link Systems Inc. VIGI Cx50 Series Models C350, C450: <=2.1.0_Build_250702_Rel.54294n, TP-Link Systems Inc. VIGI Cx20I (1.0) Series Models C220I 1.0, C320I 1.0, C420I 1.0: <=2.1.0_Build_251014_Rel.58331n, TP-Link Systems Inc. VIGI Cx20I (1.20) Series Models C220I 1.20, C320I 1.20, C420I 1.20: <=2.1.0_Build_250701_Rel.44071n, TP-Link Systems Inc. VIGI Cx30I (1.0) Series Models C230I 1.0, C330I 1.0, C430I 1.0: <=2.1.0_Build_250701_Rel.45506n, TP-Link Systems Inc. VIGI Cx30I (1.20) Series Models C230I 1.20, C330I 1.20, C430I 1.20: <=2.1.0_Build_250701_Rel.44555n, TP-Link Systems Inc. VIGI Cx30 (1.0) Series Models C230 1.0, C330 1.0, C430 1.0: <=2.1.0_Build_250701_Rel.46796n, TP-Link Systems Inc. VIGI Cx30 (1.20) Series Models C230 1.20, C330 1.20, C430 1.20: <=2.1.0_Build_250701_Rel.46796n, TP-Link Systems Inc. VIGI Cx40I (1.0) Series Models C240I 1.0, C340I 1.0, C440I 1.0: <=2.1.0_Build_250701_Rel.46003n, TP-Link Systems Inc. VIGI Cx40I (1.20) Series Models C240I 1.20, C340I 1.20, C440I 1.20: <=2.1.0_Build_250701_Rel.45041n, TP-Link Systems Inc. VIGI C230I Mini Series: <=2.1.0_Build_250701_Rel.47570n, TP-Link Systems Inc. VIGI C240 1.0 Series: <=2.1.0_Build_250701_Rel.48425n, TP-Link Systems Inc. VIGI C340 2.0 Series: <=2.1.0_Build_250701_Rel.49304n, TP-Link Systems Inc. VIGI C440 2.0 Series: <=2.1.0_Build_250701_Rel.49778n, TP-Link Systems Inc. VIGI C540 2.0 Series: <=2.1.0_Build_250701_Rel.50397n, TP-Link Systems Inc. VIGI C540â€‘4G Series: <=2.2.0_Build_250826_Rel.56808n, TP-Link Systems Inc. VIGI Cx40â€‘W Series Models C340â€‘W 2.0/2.20, C440â€‘W 2.0, C540â€‘W 2.0: <=2.1.1_Build_250717, TP-Link Systems Inc. VIGI Cx20 Series Models C320, C420: <=2.1.0_Build_250701_Rel.39597n, TP-Link Systems Inc. VIGI InSight Sx45 Series Models S245, S345, S445: <=3.1.0_Build_250820_Rel.57668n, TP-Link Systems Inc. VIGI InSight Sx55 Series Models S355, S455: <=3.1.0_Build_250820_Rel.58873n, TP-Link Systems Inc. VIGI InSight Sx85 Series Models S285, S385: <=3.0.2_Build_250630_Rel.71279n, TP-Link Systems Inc. VIGI InSight Sx45ZI Series Models S245ZI, S345ZI, S445ZI: <=1.2.0_Build_250820_Rel.60930n, TP-Link Systems Inc. VIGI InSight Sx85PI Series Models S385PI, S485PI: <=1.2.0_Build_250827_Rel.66817n, TP-Link Systems Inc. VIGI InSight S655I Series: <=1.1.1_Build_250625_Rel.64224n, TP-Link Systems Inc. VIGI InSight S345â€‘4G Series: <=2.1.0_Build_250725_Rel.36867n, TP-Link Systems Inc. VIGI InSight Sx25 Series Models S225, S325, S425: <=1.1.0_Build_250630_Rel.39597n",CVE-2026-0629,8.8,High,CWE-287,Commercial Facilities,Worldwide,China,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4597,2/5/2026,2/5/2026,2026,ICSA-26-036-02,Mitsubishi Electric MELSEC iQ-R Series,Mitsubishi Electric,Mitsubishi Electric MELSEC iQ-R Series,Mitsubishi Electric MELSEC iQ-R Series R08/16/32/120PCPU firmware: <=48,CVE-2025-15080,9.4,Critical,CWE-1284,Critical Manufacturing,Worldwide,Japan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4596,2/5/2026,2/5/2026,2026,ICSA-26-036-03,o6 Automation GmbH Open62541,o6 Automation GmbH,o6 Automation GmbH Open62541,o6 Automation GmbH Open62541: >=1.5-rc1|<1.5-rc2,CVE-2026-1301,5.7,Medium,CWE-787,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4595,2/5/2026,2/5/2026,2026,ICSA-26-036-04,Ilevia EVE X1 Server,Ilevia,Ilevia EVE X1 Server,Ilevia EVE X1: <=4.7.18.0,"CVE-2025-34185, CVE-2025-34184, CVE-2025-34183, CVE-2025-34186, CVE-2025-34187, CVE-2025-34517, CVE-2025-34518, CVE-2025-34512, CVE-2025-34513",9.8,Critical,"CWE-22, CWE-532, CWE-78, CWE-79",Critical Manufacturing,Worldwide,Italy,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4594,2/5/2026,2/5/2026,2026,ICSA-26-036-05,Hitachi Energy XMC20,Hitachi Energy,Hitachi Energy XMC20,"XMC20 version R18, XMC20 version R17A and earlier",CVE-2024-3596,9,Critical,CWE-924,"Energy, Transportation Systems",Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4593,2/5/2026,2/5/2026,2026,ICSA-26-036-06,Hitachi Energy FOX61x,Hitachi Energy,Hitachi Energy FOX61x,"FOX61x version R18, FOX61x version R17A and earlier",CVE-2024-3596,9,Critical,CWE-924,"Energy, Transportation Systems",Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4592,2/3/2026,2/3/2026,2026,ICSA-26-034-01,Mitsubishi Electric FREQSHIP-mini,Mitsubishi Electric,Mitsubishi Electric FREQSHIP-mini for Windows,Mitsubishi Electric FREQSHIP-mini for Windows: >=8.0.0|<=8.0.2,CVE-2025-10314,8.8,High,CWE-276,Critical Manufacturing; Energy; Information Technology; Healthcare and Public Health; Government Facilities,Japan,Japan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4591,2/3/2026,2/3/2026,2026,ICSA-26-034-02,Avation Light Engine Pro,Avation,Avation Light Engine Pro,Avation Light Engine Pro: vers:all/*,CVE-2026-1341,9.8,Critical,CWE-306,Commercial Facilities,Worldwide,Australia,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4590,2/3/2026,2/3/2026,2026,ICSA-26-034-03,RISS SRL MOMA Seismic Station,RISS SRL,RISS SRL MOMA Seismic Station,RISS SRL MOMA Seismic Station: <=v2.4.2520,CVE-2026-1632,9.1,Critical,CWE-306,Critical Manufacturing; Dams; Energy; Water and Wastewater Systems; Transportation Systems,Worldwide,Italy,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4589,2/3/2026,2/3/2026,2026,ICSA-26-034-04,Synectix LAN 232 TRIO,Synectix,Synectix LAN 232 TRIO,Synectix LAN 232 TRIO: vers:all/*,CVE-2026-1633,10,Critical,CWE-306,Critical Manufacturing; Emergency Services; Energy; Information Technology; Transportation Systems; Water and Wastewater Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4588,1/29/2026,2/5/2026,2026,ICSA-26-029-01,KiloView Encoder Series (Update A),KiloView,KiloView Encoder Series,"KiloView Encoder Series E1 hardware Version 1.4: 4.7.2516, KiloView Encoder Series E1 hardware Version 1.6.20: 4.7.2511|4.8.2523|4.8.2611|4.6.2400|4.7.2512|4.8.2561|4.8.2554|4.3.2029|4.8.2555|4.6.2408, KiloView Encoder Series E1-s hardware Version 1.4: 4.7.2516|4.8.2519|4.8.2525|4.8.2611|4.8.2561|4.8.2554|4.8.2523, KiloView Encoder Series E2 hardware Version 1.7.20: 4.8.2611|4.8.2561, KiloView Encoder Series E2 hardware Version 1.8.20: 4.8.2523|4.8.2611|4.8.2554, KiloView Encoder Series G1 hardware Version 1.6.20: 4.8.2561, KiloView Encoder Series P1 hardware Version 1.3.20: 4.8.2633|4.8.2608, KiloView Encoder Series P2 hardware Version 1.8.20: 4.8.2633, KiloView Encoder Series RE1 hardware Version 2.0.00: 4.7.2513, KiloView Encoder Series RE1 hardware Version 3.0.00: 4.8.2519|4.8.2561|4.8.2611|4.8.2525",CVE-2026-1453,9.8,Critical,CWE-306,Communications; Information Technology,Worldwide,China,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4587,1/29/2026,1/29/2026,2026,ICSA-26-029-02,Rockwell Automation ArmorStart LT,Rockwell Automation,Rockwell Automation ArmorStart LT,"Rockwell Automation ArmorStart LT 290D: <=V2.002, Rockwell Automation ArmorStart LT 291D: <=V2.002, Rockwell Automation ArmorStart LT 294D: <=V2.002","CVE-2025-9464, CVE-2025-9465, CVE-2025-9466, CVE-2025-9278, CVE-2025-9279, CVE-2025-9280, CVE-2025-9281, CVE-2025-9282, CVE-2025-9283",7.5,High,CWE-400,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4586,1/29/2026,1/29/2026,2026,ICSA-26-029-03,Rockwell Automation ControlLogix,Rockwell Automation,Rockwell Automation ControlLogix,"Rockwell Automation ControlLogix Redundancy Enhanced Module Catalog 1756-RM2 Firmware: vers:all/*, Rockwell Automation ControlLogix Redundancy Enhanced Module Catalog 1756-RM2XT Firmware: vers:all/*",CVE-2025-14027,7.5,High,CWE-401,Chemical; Energy; Critical Manufacturing; Food and Agriculture; Transportation Systems; Water and Wastewater Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4585,1/27/2026,1/27/2026,2026,ICSA-26-027-01,iba Systems ibaPDA,iba Systems,iba Systems ibaPDA,iba Systems ibaPDA: 8.12.0,CVE-2025-14988,9.8,Critical,CWE-732,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4584,1/27/2026,1/27/2026,2026,ICSA-26-027-02,Festo Didactic SE MES PC,Festo Didactic SE,Festo Didactic SE MES PC,Festo Didactic SE MES PC shipped with Windows 10,"CVE-2019-11036, CVE-2023-25727, CVE-2021-2011, CVE-2022-32083, CVE-2021-46668, CVE-2018-19518, CVE-2021-2194, CVE-2019-11049, CVE-2022-31626, CVE-2022-32084, CVE-2022-32088, CVE-2022-27377, CVE-2020-2922, CVE-2019-9638, CVE-2019-11044, CVE-2020-7068, CVE-2020-7069, CVE-2015-2301, CVE-2023-0568, CVE-2022-27458, CVE-2021-21706, CVE-2022-27452, CVE-2020-7071, CVE-2022-27387, CVE-2022-27376, CVE-2019-11043, CVE-2021-2032, CVE-2021-2007, CVE-2019-11045, CVE-2022-27445, CVE-2022-27457, CVE-2022-27384, CVE-2022-23808, CVE-2023-0567, CVE-2019-9025, CVE-2022-27379, CVE-2019-9637, CVE-2021-27928, CVE-2021-21703, CVE-2020-2760, CVE-2021-2166, CVE-2015-2787, CVE-2022-23807, CVE-2020-2752, CVE-2021-46666, CVE-2020-2814, CVE-2020-7065, CVE-2021-21705, CVE-2020-7062, CVE-2019-11039, CVE-2019-11035, CVE-2022-27447, CVE-2019-11046, CVE-2022-27446, CVE-2022-27386, CVE-2019-9639, CVE-2019-11042, CVE-2022-27385, CVE-2020-7059, CVE-2020-7070, CVE-2022-32091, CVE-2015-2348, CVE-2019-9020, CVE-2021-35604, CVE-2022-27444, CVE-2018-14883, CVE-2014-9705, CVE-2020-7064, CVE-2022-27382, CVE-2020-7063, CVE-2021-2372, CVE-2019-9021, CVE-2018-14851, CVE-2022-27448, CVE-2021-46663, CVE-2021-2180, CVE-2014-9709, CVE-2023-25690, CVE-2022-32082, CVE-2022-31629, CVE-2019-9022, CVE-2016-3078, CVE-2023-0662, CVE-2021-2022, CVE-2022-32089, CVE-2019-11048, CVE-2021-46669, CVE-2019-11047, CVE-2022-27383, CVE-2021-46667, CVE-2022-32087, CVE-2022-36760, CVE-2020-7060, CVE-2018-17082, CVE-2019-9640, CVE-2021-46661, CVE-2019-11034, CVE-2022-27456, CVE-2020-7061, CVE-2022-27455, CVE-2021-2144, CVE-2021-2154, CVE-2022-21595, CVE-2019-11040, CVE-2021-2389, CVE-2023-27522, CVE-2020-2812, CVE-2021-46665, CVE-2022-32086, CVE-2022-32085, CVE-2021-21704, CVE-2020-7066, CVE-2022-31628, CVE-2021-46662, CVE-2016-5385, CVE-2022-37436, CVE-2013-6501, CVE-2021-21702, CVE-2019-9024, CVE-2019-9023, CVE-2022-27449, CVE-2021-46664, CVE-2019-11050, CVE-2021-21708, CVE-2022-31625, CVE-2022-32081, CVE-2022-27378, CVE-2006-20001, CVE-2018-19935, CVE-2022-4900, CVE-2018-12882, CVE-2019-9641, CVE-2022-27380, CVE-2022-27381, CVE-2021-21707, CVE-2022-27451, CVE-2020-2780, CVE-2019-11041, CVE-2021-2174",9.8,Critical,"CWE-732, CWE-126, CWE-79, CWE-20, CWE-229, CWE-400, CWE-88, CWE-415, CWE-120, CWE-416, CWE-200, CWE-125, CWE-170, CWE-131, CWE-24, CWE-617, CWE-89, CWE-916, CWE-787, CWE-266, CWE-94, CWE-287, CWE-121, CWE-476, CWE-909, CWE-626, CWE-119, CWE-281, CWE-444, CWE-190, CWE-674, CWE-601, CWE-113, CWE-74, CWE-590, CWE-908, CWE-159, CWE-1173, CWE-77",Commercial Facilities; Communications; Critical Manufacturing; Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
